338.2319999999999,8.304480000000002,0,-346.5364799999999
320.2459999999999,8.133840000000001,0,-328.37983999999994
306.595,8.020080000000002,0,-314.61508000000003
295.41299999999995,7.868400000000001,8.296000000000001,-311.57739999999995
288.00499999999994,7.84944,25.233,-321.08743999999996
277.942,7.697760000000001,48.568999999999996,-334.20876000000004
267.05199999999996,7.375440000000001,78.08099999999999,-352.50843999999995
257.172,7.091040000000001,94.698,-358.96104
249.52,6.939360000000002,95.67,-352.12936
241.28500000000003,6.768720000000002,89.112,-337.16572
232.876,6.579120000000001,83.99600000000001,-323.45112
224.877,6.389520000000002,79.02,-310.28652
217.106,6.162000000000001,74.184,-297.452
211.167,5.9724,69.488,-286.62739999999997
203.635,5.820720000000001,66.024,-275.47972
196.105,5.55528,63.891,-265.55128
189.929,5.38464,62.864,-258.17764
182.22199999999998,5.157120000000001,59.699000000000005,-247.07811999999998
175.80899999999997,4.9485600000000005,52.754000000000005,-233.51155999999997
170.632,4.81584,46.272999999999996,-221.72084
165.396,4.68312,40.535999999999994,-210.61512
159.161,4.5504,36.96,-200.6714
153.86700000000002,4.43664,33.524,-191.82764000000003
148.514,4.32288,30.228,-183.06488000000002
142.161,4.19016,27.072,-173.42316
136.69,4.0764000000000005,24.056,-164.82240000000002
129.454,3.9247200000000007,21.18,-154.55872000000002
122.924,3.7920000000000007,18.386,-145.102
116.571,3.6592800000000008,15.791999999999998,-136.02228
109.277,3.507600000000001,13.338,-126.12259999999999
102.746,3.3748800000000014,11.024,-117.14488
95.745,3.223200000000001,8.85,-107.8182
89.039,3.0715200000000014,6.815999999999999,-98.92652000000001
83.451,2.9388,5.029,-91.41879999999999
77.27699999999999,2.7871200000000003,3.2399999999999998,-83.30411999999998
71.455,2.63544,1.591,-75.68144
65.984,2.4648,0.082,-68.53079999999999
60.925,2.2941599999999998,0,-63.219159999999995
56.278,2.12352,0,-58.40152
52.044,1.9339199999999996,0,-53.97792
48.341,1.7632799999999997,0,-50.10428
45.049,1.5736799999999995,0,-46.62268
42.226,1.3840799999999995,0,-43.610079999999996
40.697,1.25136,0,-41.94836
39.462,1.1755200000000001,0,-40.63752
37.462999999999994,1.11864,0,-38.58163999999999
36.346,1.0996800000000002,0,-37.445679999999996
34.288,1.0617600000000003,0,-35.349759999999996
32.23,1.0238400000000003,0,-33.25384
30.936999999999998,1.00488,0,-31.941879999999998
28.878999999999994,0.9669600000000002,0,-29.845959999999994
25.879999999999995,0.9100800000000002,0,-26.790079999999996
24.528999999999993,0.8911200000000001,0,-25.420119999999994
21.586999999999996,0.8342400000000002,0,-22.421239999999997
19.526999999999994,0.7963200000000001,0,-20.323319999999995
17.584999999999997,0.7584000000000001,0,-18.3434
15.760999999999997,0.72048,0,-16.481479999999998
14.054999999999998,0.6825600000000001,0,-14.737559999999998
12.408999999999999,0.64464,0,-13.05364
10.762999999999998,0.60672,0,-11.369719999999997
9.116999999999999,0.54984,0,-9.666839999999999
7.411999999999999,0.49295999999999995,0,-7.904959999999999
5.883,0.43607999999999997,0,-6.31908
4.529,0.3792,0,-4.9082
3.352,0.32232,0,-3.67432
2.352,0.26544,0,-2.6174399999999998
1.529,0.20856000000000002,0,-1.73756
0.8829999999999999,0.15168,0,-1.0346799999999998
0.413,0.0948,0,-0.5078
0.118,0.03792,0,-0.15592
0.0,0.0,0,-0.0
0.0,0.0,0,-0.0
