tensor(462954.3125, grad_fn=<DivBackward0>)
tensor(7435.9316, grad_fn=<DivBackward0>)
tensor(7166.6689, grad_fn=<DivBackward0>)
tensor(7566.2808, grad_fn=<DivBackward0>)
tensor(6812.9106, grad_fn=<DivBackward0>)
tensor(8208.0010, grad_fn=<DivBackward0>)
tensor(7375.7529, grad_fn=<DivBackward0>)
tensor(8622.4961, grad_fn=<DivBackward0>)
tensor(6985.7471, grad_fn=<DivBackward0>)
tensor(8267.7510, grad_fn=<DivBackward0>)
tensor(6684.1978, grad_fn=<DivBackward0>)
tensor(7512.4229, grad_fn=<DivBackward0>)
tensor(7204.9453, grad_fn=<DivBackward0>)
tensor(8817.1152, grad_fn=<DivBackward0>)
tensor(7138.6133, grad_fn=<DivBackward0>)
tensor(8338.2031, grad_fn=<DivBackward0>)
tensor(7166.2817, grad_fn=<DivBackward0>)
tensor(208575.8906, grad_fn=<DivBackward0>)
tensor(173480.2188, grad_fn=<DivBackward0>)
tensor(139819.2344, grad_fn=<DivBackward0>)
tensor(112314.9453, grad_fn=<DivBackward0>)
tensor(86817.5156, grad_fn=<DivBackward0>)
tensor(64802.4492, grad_fn=<DivBackward0>)
tensor(49914.4219, grad_fn=<DivBackward0>)
tensor(35218.2734, grad_fn=<DivBackward0>)
tensor(24970.0820, grad_fn=<DivBackward0>)
tensor(17457.1484, grad_fn=<DivBackward0>)
tensor(13756.2510, grad_fn=<DivBackward0>)
tensor(11280.2949, grad_fn=<DivBackward0>)
tensor(14616.8145, grad_fn=<DivBackward0>)
tensor(10586.1494, grad_fn=<DivBackward0>)
tensor(10723.9580, grad_fn=<DivBackward0>)
tensor(10891.8916, grad_fn=<DivBackward0>)
tensor(10586.0459, grad_fn=<DivBackward0>)
tensor(10745.0439, grad_fn=<DivBackward0>)
tensor(10491.2158, grad_fn=<DivBackward0>)
tensor(11244.1602, grad_fn=<DivBackward0>)
tensor(10172.1807, grad_fn=<DivBackward0>)
tensor(11273.7471, grad_fn=<DivBackward0>)
tensor(10301.7432, grad_fn=<DivBackward0>)
tensor(11238.9922, grad_fn=<DivBackward0>)
tensor(10160.1973, grad_fn=<DivBackward0>)
tensor(11844.5127, grad_fn=<DivBackward0>)
tensor(10378.7158, grad_fn=<DivBackward0>)
tensor(11688.8115, grad_fn=<DivBackward0>)
tensor(10135.8359, grad_fn=<DivBackward0>)
tensor(12309.6924, grad_fn=<DivBackward0>)
tensor(9992.8174, grad_fn=<DivBackward0>)
tensor(11471.1572, grad_fn=<DivBackward0>)
tensor(10350.3564, grad_fn=<DivBackward0>)
tensor(12332.1885, grad_fn=<DivBackward0>)
tensor(10447.1338, grad_fn=<DivBackward0>)
tensor(12828.1143, grad_fn=<DivBackward0>)
tensor(10226.2100, grad_fn=<DivBackward0>)
tensor(12822.8906, grad_fn=<DivBackward0>)
tensor(10407.1602, grad_fn=<DivBackward0>)
tensor(12466.1143, grad_fn=<DivBackward0>)
tensor(10631.1631, grad_fn=<DivBackward0>)
tensor(11788.4219, grad_fn=<DivBackward0>)
tensor(10562.4688, grad_fn=<DivBackward0>)
tensor(12119.8994, grad_fn=<DivBackward0>)
tensor(10327.9795, grad_fn=<DivBackward0>)
tensor(11837.7881, grad_fn=<DivBackward0>)
tensor(10979.1670, grad_fn=<DivBackward0>)
tensor(12695.0527, grad_fn=<DivBackward0>)
tensor(11010.2529, grad_fn=<DivBackward0>)
tensor(12437.7520, grad_fn=<DivBackward0>)
tensor(11158.6670, grad_fn=<DivBackward0>)
tensor(12069.7695, grad_fn=<DivBackward0>)
tensor(10974.3037, grad_fn=<DivBackward0>)
tensor(13092.6719, grad_fn=<DivBackward0>)
tensor(11280.6270, grad_fn=<DivBackward0>)
tensor(12803.8848, grad_fn=<DivBackward0>)
tensor(10745.3359, grad_fn=<DivBackward0>)
tensor(12518.6064, grad_fn=<DivBackward0>)
tensor(11035.2002, grad_fn=<DivBackward0>)
tensor(12268.7842, grad_fn=<DivBackward0>)
tensor(11210.8730, grad_fn=<DivBackward0>)
tensor(12738.2500, grad_fn=<DivBackward0>)
tensor(11809.2139, grad_fn=<DivBackward0>)
tensor(13045.4697, grad_fn=<DivBackward0>)
tensor(11205.8672, grad_fn=<DivBackward0>)
tensor(12835.2734, grad_fn=<DivBackward0>)
tensor(11193.0439, grad_fn=<DivBackward0>)
tensor(11969.8652, grad_fn=<DivBackward0>)
tensor(11934.6250, grad_fn=<DivBackward0>)
tensor(13286.2285, grad_fn=<DivBackward0>)
tensor(12255.5811, grad_fn=<DivBackward0>)
tensor(13746.6309, grad_fn=<DivBackward0>)
tensor(11636.9219, grad_fn=<DivBackward0>)
tensor(12792.3652, grad_fn=<DivBackward0>)
tensor(11418.3232, grad_fn=<DivBackward0>)
tensor(12962.0840, grad_fn=<DivBackward0>)
tensor(11698.1660, grad_fn=<DivBackward0>)
tensor(13269.1260, grad_fn=<DivBackward0>)
tensor(11649.8604, grad_fn=<DivBackward0>)
tensor(13643.3398, grad_fn=<DivBackward0>)
tensor(12518.7051, grad_fn=<DivBackward0>)
tensor(12977.3379, grad_fn=<DivBackward0>)
tensor(12640.8027, grad_fn=<DivBackward0>)
tensor(12557.3223, grad_fn=<DivBackward0>)
tensor(12578.9277, grad_fn=<DivBackward0>)
tensor(13675.0449, grad_fn=<DivBackward0>)
tensor(12387.8408, grad_fn=<DivBackward0>)
tensor(13302.0215, grad_fn=<DivBackward0>)
tensor(12661.9102, grad_fn=<DivBackward0>)
tensor(13381.9326, grad_fn=<DivBackward0>)
tensor(12898.9844, grad_fn=<DivBackward0>)
tensor(13626.0166, grad_fn=<DivBackward0>)
tensor(12361.4658, grad_fn=<DivBackward0>)
tensor(13490.4365, grad_fn=<DivBackward0>)
tensor(13004.4434, grad_fn=<DivBackward0>)
tensor(14114.4844, grad_fn=<DivBackward0>)
tensor(12637.0967, grad_fn=<DivBackward0>)
tensor(13437.1104, grad_fn=<DivBackward0>)
tensor(12297.3213, grad_fn=<DivBackward0>)
tensor(13278.5664, grad_fn=<DivBackward0>)
tensor(183598.6094, grad_fn=<DivBackward0>)
tensor(152564.9062, grad_fn=<DivBackward0>)
tensor(119794.3516, grad_fn=<DivBackward0>)
tensor(88822.9531, grad_fn=<DivBackward0>)
tensor(66892.2500, grad_fn=<DivBackward0>)
tensor(44384.3789, grad_fn=<DivBackward0>)
tensor(27827.7363, grad_fn=<DivBackward0>)
tensor(22242.1699, grad_fn=<DivBackward0>)
tensor(19045.7422, grad_fn=<DivBackward0>)
tensor(18797.0957, grad_fn=<DivBackward0>)
tensor(19127.0977, grad_fn=<DivBackward0>)
tensor(17632.2559, grad_fn=<DivBackward0>)
tensor(18805.0527, grad_fn=<DivBackward0>)
tensor(16654.0762, grad_fn=<DivBackward0>)
tensor(17377.1309, grad_fn=<DivBackward0>)
tensor(16318.6064, grad_fn=<DivBackward0>)
tensor(17059.2070, grad_fn=<DivBackward0>)
tensor(16009.3906, grad_fn=<DivBackward0>)
tensor(17620.9902, grad_fn=<DivBackward0>)
tensor(15949.1816, grad_fn=<DivBackward0>)
tensor(17550.3770, grad_fn=<DivBackward0>)
tensor(15695.6885, grad_fn=<DivBackward0>)
tensor(17455.4336, grad_fn=<DivBackward0>)
tensor(15480.5664, grad_fn=<DivBackward0>)
tensor(17739.1855, grad_fn=<DivBackward0>)
tensor(15320.5625, grad_fn=<DivBackward0>)
tensor(17402.0879, grad_fn=<DivBackward0>)
tensor(15152.1543, grad_fn=<DivBackward0>)
tensor(17028.1074, grad_fn=<DivBackward0>)
tensor(15165.7764, grad_fn=<DivBackward0>)
tensor(17814.6641, grad_fn=<DivBackward0>)
tensor(15172.6455, grad_fn=<DivBackward0>)
tensor(17536.7363, grad_fn=<DivBackward0>)
tensor(14780.7061, grad_fn=<DivBackward0>)
tensor(17955.6680, grad_fn=<DivBackward0>)
tensor(14981.4805, grad_fn=<DivBackward0>)
tensor(17104.2070, grad_fn=<DivBackward0>)
tensor(14676.9922, grad_fn=<DivBackward0>)
tensor(17501.9551, grad_fn=<DivBackward0>)
tensor(15026.1455, grad_fn=<DivBackward0>)
tensor(17203.6719, grad_fn=<DivBackward0>)
tensor(15363.0645, grad_fn=<DivBackward0>)
tensor(17644.9746, grad_fn=<DivBackward0>)
tensor(14802.9277, grad_fn=<DivBackward0>)
tensor(16609.2129, grad_fn=<DivBackward0>)
tensor(14636.5547, grad_fn=<DivBackward0>)
tensor(17769.7441, grad_fn=<DivBackward0>)
tensor(14790.6240, grad_fn=<DivBackward0>)
tensor(17828.5957, grad_fn=<DivBackward0>)
tensor(14666.7725, grad_fn=<DivBackward0>)
tensor(18007.6777, grad_fn=<DivBackward0>)
tensor(15207.6309, grad_fn=<DivBackward0>)
tensor(17423.6680, grad_fn=<DivBackward0>)
tensor(15076.1748, grad_fn=<DivBackward0>)
tensor(17749.7051, grad_fn=<DivBackward0>)
tensor(14656.9590, grad_fn=<DivBackward0>)
tensor(17152.5117, grad_fn=<DivBackward0>)
tensor(14405.6201, grad_fn=<DivBackward0>)
tensor(17065.3535, grad_fn=<DivBackward0>)
tensor(14680.4307, grad_fn=<DivBackward0>)
tensor(17859.4102, grad_fn=<DivBackward0>)
tensor(14888.7656, grad_fn=<DivBackward0>)
tensor(17204.8398, grad_fn=<DivBackward0>)
tensor(14652.3350, grad_fn=<DivBackward0>)
tensor(17395.3301, grad_fn=<DivBackward0>)
tensor(14347.7656, grad_fn=<DivBackward0>)
tensor(17246.2129, grad_fn=<DivBackward0>)
tensor(15097.8965, grad_fn=<DivBackward0>)
tensor(17682.2754, grad_fn=<DivBackward0>)
tensor(15094.5137, grad_fn=<DivBackward0>)
tensor(16781.2617, grad_fn=<DivBackward0>)
tensor(14562.1494, grad_fn=<DivBackward0>)
tensor(17100.0410, grad_fn=<DivBackward0>)
tensor(15095.5342, grad_fn=<DivBackward0>)
tensor(17002.2363, grad_fn=<DivBackward0>)
tensor(14723.3496, grad_fn=<DivBackward0>)
tensor(17228.7676, grad_fn=<DivBackward0>)
tensor(15421.0020, grad_fn=<DivBackward0>)
tensor(16763.8848, grad_fn=<DivBackward0>)
tensor(14687.3506, grad_fn=<DivBackward0>)
tensor(17018.2930, grad_fn=<DivBackward0>)
tensor(15556.8330, grad_fn=<DivBackward0>)
tensor(17683.1855, grad_fn=<DivBackward0>)
tensor(14749.0107, grad_fn=<DivBackward0>)
tensor(16890.0723, grad_fn=<DivBackward0>)
tensor(15007.0518, grad_fn=<DivBackward0>)
tensor(17335.5684, grad_fn=<DivBackward0>)
tensor(15128.7871, grad_fn=<DivBackward0>)
tensor(16419.7012, grad_fn=<DivBackward0>)
tensor(16038.2070, grad_fn=<DivBackward0>)
tensor(16602.8027, grad_fn=<DivBackward0>)
tensor(14593.3984, grad_fn=<DivBackward0>)
tensor(16799.8613, grad_fn=<DivBackward0>)
tensor(15759.6562, grad_fn=<DivBackward0>)
tensor(17115.2891, grad_fn=<DivBackward0>)
tensor(15136.8691, grad_fn=<DivBackward0>)
tensor(16960.3887, grad_fn=<DivBackward0>)
tensor(14634.7051, grad_fn=<DivBackward0>)
tensor(16892.5430, grad_fn=<DivBackward0>)
tensor(14911.1494, grad_fn=<DivBackward0>)
tensor(197807.2344, grad_fn=<DivBackward0>)
tensor(154105., grad_fn=<DivBackward0>)
tensor(117031., grad_fn=<DivBackward0>)
tensor(82963.1719, grad_fn=<DivBackward0>)
tensor(57861.6055, grad_fn=<DivBackward0>)
tensor(37146.8242, grad_fn=<DivBackward0>)
tensor(24852.7852, grad_fn=<DivBackward0>)
tensor(20448.1406, grad_fn=<DivBackward0>)
tensor(20310.0566, grad_fn=<DivBackward0>)
tensor(21676.0039, grad_fn=<DivBackward0>)
tensor(19485.4727, grad_fn=<DivBackward0>)
tensor(18838.8516, grad_fn=<DivBackward0>)
tensor(20021.3008, grad_fn=<DivBackward0>)
tensor(18082.7656, grad_fn=<DivBackward0>)
tensor(19885.3359, grad_fn=<DivBackward0>)
tensor(18133.9941, grad_fn=<DivBackward0>)
tensor(19570.4336, grad_fn=<DivBackward0>)
tensor(16778.1094, grad_fn=<DivBackward0>)
tensor(19359.2734, grad_fn=<DivBackward0>)
tensor(16874.0957, grad_fn=<DivBackward0>)
tensor(20057.6445, grad_fn=<DivBackward0>)
tensor(16637.1016, grad_fn=<DivBackward0>)
tensor(18946.0098, grad_fn=<DivBackward0>)
tensor(17071.1191, grad_fn=<DivBackward0>)
tensor(19535.9844, grad_fn=<DivBackward0>)
tensor(16211.5371, grad_fn=<DivBackward0>)
tensor(18869.9570, grad_fn=<DivBackward0>)
tensor(16098.6865, grad_fn=<DivBackward0>)
tensor(19260.4863, grad_fn=<DivBackward0>)
tensor(15713.7656, grad_fn=<DivBackward0>)
tensor(18677.6250, grad_fn=<DivBackward0>)
tensor(16113.2090, grad_fn=<DivBackward0>)
tensor(19208.5137, grad_fn=<DivBackward0>)
tensor(15750.5918, grad_fn=<DivBackward0>)
tensor(17987.2012, grad_fn=<DivBackward0>)
tensor(16292.2100, grad_fn=<DivBackward0>)
tensor(19151.6250, grad_fn=<DivBackward0>)
tensor(15774.4023, grad_fn=<DivBackward0>)
tensor(18305.9688, grad_fn=<DivBackward0>)
tensor(15706.7588, grad_fn=<DivBackward0>)
tensor(18631.5391, grad_fn=<DivBackward0>)
tensor(15977.1924, grad_fn=<DivBackward0>)
tensor(18471.0938, grad_fn=<DivBackward0>)
tensor(15398.2256, grad_fn=<DivBackward0>)
tensor(18031.2500, grad_fn=<DivBackward0>)
tensor(15198.8818, grad_fn=<DivBackward0>)
tensor(16997.9219, grad_fn=<DivBackward0>)
tensor(16277.1836, grad_fn=<DivBackward0>)
tensor(19379.8457, grad_fn=<DivBackward0>)
tensor(15578.5947, grad_fn=<DivBackward0>)
tensor(18124.5488, grad_fn=<DivBackward0>)
tensor(15376.8779, grad_fn=<DivBackward0>)
tensor(18515.9043, grad_fn=<DivBackward0>)
tensor(15329.8604, grad_fn=<DivBackward0>)
tensor(18211.0488, grad_fn=<DivBackward0>)
tensor(15452.5684, grad_fn=<DivBackward0>)
tensor(18354.5410, grad_fn=<DivBackward0>)
tensor(15247.3477, grad_fn=<DivBackward0>)
tensor(17249.1484, grad_fn=<DivBackward0>)
tensor(15242.7393, grad_fn=<DivBackward0>)
tensor(18314.6621, grad_fn=<DivBackward0>)
tensor(14656.9619, grad_fn=<DivBackward0>)
tensor(18390.9219, grad_fn=<DivBackward0>)
tensor(15316.3994, grad_fn=<DivBackward0>)
tensor(17376.8906, grad_fn=<DivBackward0>)
tensor(14289.4014, grad_fn=<DivBackward0>)
tensor(17265.1699, grad_fn=<DivBackward0>)
tensor(15632.5518, grad_fn=<DivBackward0>)
tensor(17248.0898, grad_fn=<DivBackward0>)
tensor(15021.3730, grad_fn=<DivBackward0>)
tensor(17495.2637, grad_fn=<DivBackward0>)
tensor(14408.7354, grad_fn=<DivBackward0>)
tensor(16988.1602, grad_fn=<DivBackward0>)
tensor(15234.2949, grad_fn=<DivBackward0>)
tensor(16285.8545, grad_fn=<DivBackward0>)
tensor(15019.9912, grad_fn=<DivBackward0>)
tensor(16564.5957, grad_fn=<DivBackward0>)
tensor(15145.4268, grad_fn=<DivBackward0>)
tensor(16846.5762, grad_fn=<DivBackward0>)
tensor(14334.8154, grad_fn=<DivBackward0>)
tensor(17003.8926, grad_fn=<DivBackward0>)
tensor(14437.9277, grad_fn=<DivBackward0>)
tensor(16462.9043, grad_fn=<DivBackward0>)
tensor(14855.3633, grad_fn=<DivBackward0>)
tensor(16531.9648, grad_fn=<DivBackward0>)
tensor(14652.7012, grad_fn=<DivBackward0>)
tensor(16507.1699, grad_fn=<DivBackward0>)
tensor(13949.3887, grad_fn=<DivBackward0>)
tensor(16337.0352, grad_fn=<DivBackward0>)
tensor(13708.4189, grad_fn=<DivBackward0>)
tensor(16876.8730, grad_fn=<DivBackward0>)
tensor(14064.0459, grad_fn=<DivBackward0>)
tensor(16247.2900, grad_fn=<DivBackward0>)
tensor(15112.3984, grad_fn=<DivBackward0>)
tensor(17171.5059, grad_fn=<DivBackward0>)
tensor(14386.7383, grad_fn=<DivBackward0>)
tensor(16282.7402, grad_fn=<DivBackward0>)
tensor(14502.0322, grad_fn=<DivBackward0>)
tensor(16292.9453, grad_fn=<DivBackward0>)
tensor(14080.4785, grad_fn=<DivBackward0>)
tensor(189544.8281, grad_fn=<DivBackward0>)
tensor(144771.3438, grad_fn=<DivBackward0>)
tensor(107851.0469, grad_fn=<DivBackward0>)
tensor(74270.0781, grad_fn=<DivBackward0>)
tensor(51080.2461, grad_fn=<DivBackward0>)
tensor(32333.1074, grad_fn=<DivBackward0>)
tensor(22469.5195, grad_fn=<DivBackward0>)
tensor(18987.7344, grad_fn=<DivBackward0>)
tensor(23878.8574, grad_fn=<DivBackward0>)
tensor(17300.8984, grad_fn=<DivBackward0>)
tensor(18201.5508, grad_fn=<DivBackward0>)
tensor(17437.8516, grad_fn=<DivBackward0>)
tensor(18371.4355, grad_fn=<DivBackward0>)
tensor(16817.1426, grad_fn=<DivBackward0>)
tensor(17749.7598, grad_fn=<DivBackward0>)
tensor(15988.2324, grad_fn=<DivBackward0>)
tensor(18534.4316, grad_fn=<DivBackward0>)
tensor(15999.1582, grad_fn=<DivBackward0>)
tensor(19159.3711, grad_fn=<DivBackward0>)
tensor(15699.8242, grad_fn=<DivBackward0>)
tensor(18271.7812, grad_fn=<DivBackward0>)
tensor(15537.2051, grad_fn=<DivBackward0>)
tensor(18683.8359, grad_fn=<DivBackward0>)
tensor(15056.8379, grad_fn=<DivBackward0>)
tensor(17589.9297, grad_fn=<DivBackward0>)
tensor(15542.7090, grad_fn=<DivBackward0>)
tensor(18727.8730, grad_fn=<DivBackward0>)
tensor(15069.2393, grad_fn=<DivBackward0>)
tensor(17347.1133, grad_fn=<DivBackward0>)
tensor(15364.1309, grad_fn=<DivBackward0>)
tensor(19052.0742, grad_fn=<DivBackward0>)
tensor(15559.3125, grad_fn=<DivBackward0>)
tensor(17277.6660, grad_fn=<DivBackward0>)
tensor(15913.0117, grad_fn=<DivBackward0>)
tensor(17767.3535, grad_fn=<DivBackward0>)
tensor(14585.8311, grad_fn=<DivBackward0>)
tensor(17716.1777, grad_fn=<DivBackward0>)
