686.0749999999997,39.057829999999946,0
644.9119999999999,46.93386999999996,0
608.393,44.93490999999998,6.75
576.8410000000002,43.905919999999966,34.039
541.771,43.18523999999997,11.725
508.2050000000002,49.729459999999996,10.347000000000001
475.6290000000001,55.666299999999985,3.4319999999999995
446.221,59.368809999999996,23.921999999999997
414.07299999999987,59.73944,20.326
382.11299999999994,57.51976,31.369
355.78399999999993,54.18512,27.533
330.18300000000005,51.07047,13.707999999999998
301.56200000000007,46.93302,10.795
273.374,44.07849999999999,8.025
247.77899999999997,40.152939999999994,6.863999999999999
223.74800000000005,35.551559999999995,4.188
199.49100000000004,32.60225,2.461
176.70600000000002,31.00435,0.7559999999999999
157.74999999999997,26.2916,0
139.963,22.914929999999995,0
122.163,20.124619999999997,0
104.71200000000002,23.163610000000002,0
88.72500000000001,21.445649999999997,0
74.438,23.862899999999996,0
61.40299999999999,20.61499,0
50.486999999999995,17.195199999999996,0
40.951,9.815280000000001,0
32.988,8.49624,0
25.808,7.614270000000001,0
19.3,6.18844,0
13.486,4.264130000000001,0
8.619,2.4926500000000003,0
5.175,1.2690299999999999,0
3.313,1.31504,0
1.95,1.1072499999999998,0
0.9970000000000001,0.7395499999999999,0
0.45299999999999996,0.36669999999999997,0
0.181,0.28317000000000003,0
0.045,0.09439,0
0.0,0.0,0
0.0,0.0,0
