686.0749999999997,39.057829999999946,0
644.9119999999999,46.93386999999996,0
608.393,44.93490999999998,6.75
572.2870000000001,43.90591999999998,34.039
540.6450000000001,43.18523999999998,25.912000000000003
501.737,55.48878,31.692
465.8140000000001,62.12805,19.116999999999997
431.3689999999999,66.15922000000002,51.416000000000004
403.2379999999999,66.57323000000002,74.665
375.86599999999993,63.52483000000001,53.912
347.8280000000001,61.291070000000005,42.277
321.921,57.79994000000001,26.641
295.5930000000001,54.74484,16.379
270.102,55.12357,21.246000000000002
245.70600000000005,51.18253,11.911999999999999
222.16400000000002,48.166340000000005,4.17
199.81299999999996,46.16294,1.5619999999999998
178.44700000000003,42.7305,0
157.90899999999996,39.61567000000001,0
137.80499999999998,37.83722,0
118.39800000000004,36.163039999999995,0
100.89200000000002,39.85490000000001,0
84.93700000000001,39.1358,0
70.296,39.05040999999999,0
57.027,36.618309999999994,0
45.57000000000001,29.744690000000002,0
35.985,22.145889999999998,0
28.395,21.154760000000003,0
22.352999999999998,17.87255,0
17.718999999999998,15.31467,0
14.269000000000002,12.479379999999999,0
11.679999999999998,9.845509999999999,0
9.908999999999999,8.05167,0
8.636,8.07136,0
7.591,7.67819,0
6.726999999999999,6.7405800000000005,0
5.863,5.653499999999999,0
5.0440000000000005,5.0760000000000005,0
4.271,4.4002799999999995,0
3.635,3.4460100000000002,0
3.1359999999999997,2.71118,0
2.6350000000000002,2.3806599999999998,0
2.1359999999999997,2.21084,0
1.681,1.9476900000000001,0
1.2720000000000002,1.5872499999999998,0
0.9540000000000001,1.4373699999999998,0
0.6809999999999999,1.2021,0
0.454,0.95276,0
0.272,0.67862,0
0.136,0.40897,0
0.045,0.15567,0
0.0,0.0,0
0.0,0.0,0
